CAMPUS,DIVISION,CRN,SUBJ,CRSE,TITLE,XLST,START DATE,END DATE,LOCATION,DAYS TIME,SCHD,INST METHOD,INSTRUCTOR,CRHRS,QUOTA,ENRL,AVAIL,FTES,STATUS,TOTAL CAMPUS FTES,TOTAL DIVISION FTES,POT
Jamestown,Public & Professional Services,4028,BUS,1500,Intro to Business,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Miller, Deborah",3,26,,26,,A,,,1
Jamestown,Public & Professional Services,4030,BUS,1500,Intro to Business,,24-Aug,18-Dec,HULT 271,..T.R.. 11:00 AM-12:15 PM,LE,000,"Miller, Deborah",3,26,,26,,A,,,1
Jamestown,Public & Professional Services,4650,BUS,1500,Intro to Business,,4-Sep,20-Jan,HSNYJM RAN,....... TBD-TBD,LE,000,"Congdon, Sara",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,4748,BUS,1500,Intro to Business,,4-Sep,20-Jan,HSNYJM DUN,....... TBD-TBD,LE,000,"Skinner, Daniel",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,4809,BUS,1500,Intro to Business,,4-Sep,20-Jan,HSNYJM FRW,....... TBD-TBD,LE,000,"Yahner, Ashley",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,5023,BUS,1500,Intro to Business,,4-Sep,20-Jan,HSNYJM JHS,....... TBD-TBD,LE,000,"Schultze, Amy",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,4031,BUS,1510,Princ/Financial Accounting,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Hinz, Cindy",4,26,,26,,A,,,1
Jamestown,Public & Professional Services,4188,BUS,1510,Princ/Financial Accounting,,24-Aug,18-Dec,HULT 215,..T.R.. 01:30 PM-03:10 PM,LE,000,"Miller, Deborah",4,27,,27,,A,,,1
Jamestown,Public & Professional Services,4189,BUS,1520,Princ/Managerial Accounting,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Hinz, Cindy",4,26,,26,,A,,,1
Jamestown,Public & Professional Services,4190,BUS,1520,Princ/Managerial Accounting,,24-Aug,18-Dec,HULT 203,..T.R.. 09:00 AM-10:40 AM,LE,000,"Miller, Deborah",4,20,,20,,A,,,1
Jamestown,Public & Professional Services,4833,BUS,1610,Personal Finance,,4-Sep,20-Jan,HSNYJM JHS,....... TBD-TBD,LE,000,"Schultze, Amy",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,4916,BUS,1610,Personal Finance,,4-Sep,20-Jan,HSNYJM SHE,....... TBD-TBD,LE,000,"Swanson, Molly",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,4926,BUS,1610,Personal Finance,,4-Sep,14-Jun,HSNYJM SIL,....... TBD-TBD,LE,000,"Castiglia, Rachel",3,50,,50,,A,,,HS
Jamestown,Public & Professional Services,5019,BUS,1610,Personal Finance,,4-Sep,14-Jun,HSNYJM FAL,....... TBD-TBD,LE,000,"Johnson, Michelle",3,50,,50,,A,,,HS
Jamestown,Public & Professional Services,5248,BUS,1610,Personal Finance,,4-Sep,20-Jan,HSNYJM CLY,....... TBD-TBD,LE,000,"Perry, Lisa",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,5286,BUS,1610,Personal Finance,,4-Sep,20-Jan,HSNYJM SWC,....... TBD-TBD,LE,000,"Carlson, Barbara",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,4214,BUS,1650,Global Business,120,24-Aug,18-Dec,HULT 211,....R.. 09:30 AM-10:45 AM,ITV,004,"Daly, Dion",3,26,,26,,A,,,1
Jamestown,Public & Professional Services,5414,BUS,1650,Global Business,120,24-Aug,18-Dec,ONLN ONLN,....R.. 09:30 AM-10:45 AM,LE,003,"Daly, Dion",3,1,,1,,A,,,1
Jamestown,Public & Professional Services,4222,BUS,1700,Intro to Tourism & Hospitality,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Forney, Jennifer",3,26,,26,,A,,,1
Jamestown,Public & Professional Services,4797,BUS,1700,Intro to Tourism & Hospitality,,4-Sep,20-Jan,HSNYJM FRE,....... TBD-TBD,LE,000,"Andalora, Maria",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,4834,BUS,1700,Intro to Tourism & Hospitality,,4-Sep,20-Jan,HSNYJM JHS,....... TBD-TBD,LE,000,"McIntyre, Sheila",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,4927,BUS,1700,Intro to Tourism & Hospitality,,4-Sep,14-Jun,HSNYJM SIL,....... TBD-TBD,LE,000,"Castiglia, Rachel",3,50,,50,,A,,,HS
Jamestown,Public & Professional Services,5262,BUS,1700,Intro to Tourism & Hospitality,,4-Sep,14-Jun,HSNYJM FAL,....... TBD-TBD,LE,000,"Johnson, Michelle",3,50,,50,,A,,,HS
Jamestown,Public & Professional Services,5387,BUS,1700,Intro to Tourism & Hospitality,,4-Sep,20-Jan,HSNYJM CLY,....... TBD-TBD,LE,000,"Perry, Lisa",3,50,,50,,A,,,HS1
